date,cmc_rank,slug,symbol,market_cap,price,circulating_supply,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
23/02/2018,1,     Bitcoin,         BTC,1.73909E+11,10301.1,16882600,7739502592,0.73,3.55,0.42
24/02/2018,1,     Bitcoin,         BTC,1.65688E+11,9813.07,16884400,6917927424,0.52,-4.9,-10.77
25/02/2018,1,     Bitcoin,         BTC,1.63204E+11,9664.73,16886562,5706939904,-0.8,-1.07,-9.92
26/02/2018,1,     Bitcoin,         BTC,1.75075E+11,10366.66,16888312,7287693824,-0.74,6.77,-8.6
27/02/2018,1,     Bitcoin,         BTC,1.81158E+11,10725.56,16890325,6966184448,-0.5,2.96,-6.61
28/02/2018,1,     Bitcoin,         BTC,1.75645E+11,10397.94,16892287,6936188928,-1.31,-3.09,-3.11
1/03/2018,1,     Bitcoin,         BTC,1.8501E+11,10950.99,16894325,7317279232,0.03,4.86,9.56
2/03/2018,1,     Bitcoin,         BTC,1.8732E+11,11086.44,16896287,7620591104,-0.21,0.82,7.21
3/03/2018,1,     Bitcoin,         BTC,1.9416E+11,11489.73,16898537,6690568704,0.71,3.48,18
4/03/2018,1,     Bitcoin,         BTC,1.94567E+11,11512.57,16900387,6084146688,0.8,0.64,18.96
5/03/2018,1,     Bitcoin,         BTC,1.95614E+11,11573.28,16902250,6468538880,-0.43,0.99,11.8
6/03/2018,1,     Bitcoin,         BTC,1.82225E+11,10779.85,16904175,6832174592,-0.6,-6.2,-0.01
7/03/2018,1,     Bitcoin,         BTC,1.6848E+11,9965.57,16906175,8797910016,-0.99,-8.03,-5.22
8/03/2018,1,     Bitcoin,         BTC,1.58852E+11,9395.01,16908150,7186092032,0.25,-6.45,-14.73
9/03/2018,1,     Bitcoin,         BTC,1.57898E+11,9337.55,16910025,8704189440,0.85,-0.82,-16.22
10/03/2018,1,     Bitcoin,         BTC,1.4994E+11,8866,16911775,5386320896,-0.39,-4.97,-22.18
11/03/2018,1,     Bitcoin,         BTC,1.6201E+11,9578.63,16913662,6296365056,-0.26,8.97,-16.39
12/03/2018,1,     Bitcoin,         BTC,1.55711E+11,9205.12,16915687,6457397760,0.38,-4.38,-19.8
13/03/2018,1,     Bitcoin,         BTC,1.55556E+11,9194.85,16917687,5991137280,-0.19,-0.34,-15.01
14/03/2018,1,     Bitcoin,         BTC,1.39921E+11,8269.81,16919475,6438227968,0.08,-10.57,-16.42
15/03/2018,1,     Bitcoin,         BTC,1.40461E+11,8300.86,16921237,6834429952,-0.53,0.61,-10.3
16/03/2018,1,     Bitcoin,         BTC,1.41112E+11,8338.35,16923225,5289383936,-2.1,0.71,-9.37
17/03/2018,1,     Bitcoin,         BTC,1.33994E+11,7916.88,16925037,4426150400,-1.32,-5.68,-10.74
18/03/2018,1,     Bitcoin,         BTC,1.39202E+11,8223.68,16926937,6639188480,0.49,4.23,-14.46
19/03/2018,1,     Bitcoin,         BTC,1.46107E+11,8630.65,16928912,6729106944,0.99,4.45,-6.24
20/03/2018,1,     Bitcoin,         BTC,1.50909E+11,8913.47,16930500,6361793536,-0.72,4.1,-3.25
21/03/2018,1,     Bitcoin,         BTC,1.51194E+11,8929.28,16932375,6043134464,0.21,-0.38,9.21
22/03/2018,1,     Bitcoin,         BTC,1.47809E+11,8728.47,16934150,5530389504,0.05,-2.48,6.16
23/03/2018,1,     Bitcoin,         BTC,1.50384E+11,8879.62,16935812,5954118144,2.01,1.85,5.93
24/03/2018,1,     Bitcoin,         BTC,1.46819E+11,8668.12,16937800,5664597504,-0.31,-2.04,10.83
25/03/2018,1,     Bitcoin,         BTC,1.43914E+11,8495.78,16939500,4569883648,-0.58,-1.78,5.73
26/03/2018,1,     Bitcoin,         BTC,1.39078E+11,8209.4,16941337,5921041920,-0.1,-3.46,-3.68
27/03/2018,1,     Bitcoin,         BTC,1.32717E+11,7833.04,16943237,5378252800,-2,-4.69,-12.88
28/03/2018,1,     Bitcoin,         BTC,1.34788E+11,7954.48,16944950,4935294976,-0.48,0.7,-11.52
29/03/2018,1,     Bitcoin,         BTC,1.21436E+11,7165.7,16946850,6361228288,-1.36,-10.2,-16.77
30/03/2018,1,     Bitcoin,         BTC,1.16787E+11,6890.52,16948875,6289511424,0.78,-3.15,-21.86
31/03/2018,1,     Bitcoin,         BTC,1.18205E+11,6973.53,16950475,4553274368,-0.32,0.63,-20.01
1/04/2018,1,     Bitcoin,         BTC,1.16027E+11,6844.23,16952500,4532098560,0.27,-2.29,-19.95
2/04/2018,1,     Bitcoin,         BTC,1.20102E+11,7083.8,16954450,4333437952,0.21,3.04,-11.67
3/04/2018,1,     Bitcoin,         BTC,1.26429E+11,7456.11,16956462,5499697152,0.16,5.29,-5.85
4/04/2018,1,     Bitcoin,         BTC,1.1623E+11,6853.84,16958312,4936002048,0.54,-8.01,-13.41
5/04/2018,1,     Bitcoin,         BTC,1.15524E+11,6811.47,16960275,5639321600,-0.35,-0.06,-4.25
6/04/2018,1,     Bitcoin,         BTC,1.12565E+11,6636.32,16961987,3766811392,0.38,-2.83,-4.54
7/04/2018,1,     Bitcoin,         BTC,1.17241E+11,6911.09,16964237,3976613376,-0.7,3.88,-1.46
8/04/2018,1,     Bitcoin,         BTC,1.19163E+11,7023.52,16966262,3652504832,-0.25,1.09,1.48
9/04/2018,1,     Bitcoin,         BTC,1.14886E+11,6770.73,16968087,4894063104,0.57,-4.02,-4.78
10/04/2018,1,     Bitcoin,         BTC,1.15978E+11,6834.76,16968900,4272747264,0.22,1.1,-7.99
11/04/2018,1,     Bitcoin,         BTC,1.18267E+11,6968.32,16972125,4641888256,0.57,1.87,2.24
12/04/2018,1,     Bitcoin,         BTC,1.33913E+11,7889.25,16974062,8906245120,1.02,13.65,16.07
13/04/2018,1,     Bitcoin,         BTC,1.34043E+11,7895.96,16976150,7764461568,0.64,0.54,17.5
14/04/2018,1,     Bitcoin,         BTC,1.35589E+11,7986.24,16977875,5191426560,-0.65,1.26,14.48
15/04/2018,1,     Bitcoin,         BTC,1.41427E+11,8329.11,16979862,5244478464,0.13,3.7,17.83
16/04/2018,1,     Bitcoin,         BTC,1.36849E+11,8058.67,16981637,5631311360,0.3,-3.31,19.31
17/04/2018,1,     Bitcoin,         BTC,1.34207E+11,7902.09,16983687,6900880384,-0.2,-1.8,15.44
18/04/2018,1,     Bitcoin,         BTC,1.38661E+11,8163.42,16985662,6529910272,0.08,3.1,17.79
19/04/2018,1,     Bitcoin,         BTC,1.40903E+11,8294.31,16987887,7063211008,0.22,1.67,6.65
20/04/2018,1,     Bitcoin,         BTC,1.50287E+11,8845.83,16989600,8438106624,0.17,6.46,10.9
21/04/2018,1,     Bitcoin,         BTC,1.5115E+11,8895.58,16991600,7548550144,0.95,0.89,10.63
22/04/2018,1,     Bitcoin,         BTC,1.49586E+11,8802.46,16993612,6629903872,-0.53,-0.46,6.67
23/04/2018,1,     Bitcoin,         BTC,1.51785E+11,8930.88,16995525,6925193728,0.04,1.25,11.28
24/04/2018,1,     Bitcoin,         BTC,1.64833E+11,9697.5,16997500,10678840320,1.55,7.83,22.08
25/04/2018,1,     Bitcoin,         BTC,1.50369E+11,8845.74,16999062,11083087872,-1.99,-7.85,8.36
26/04/2018,1,     Bitcoin,         BTC,1.57793E+11,9281.51,17000825,8970555392,0.95,4.4,11.88
27/04/2018,1,     Bitcoin,         BTC,1.52803E+11,8987.05,17002562,7566290944,-0.98,-2.7,3.08
28/04/2018,1,     Bitcoin,         BTC,1.58963E+11,9348.48,17004162,7805484032,0.07,3.53,5.98
29/04/2018,1,     Bitcoin,         BTC,1.60182E+11,9419.08,17006150,8853004288,0.03,0.56,6.23
30/04/2018,1,     Bitcoin,         BTC,1.57164E+11,9240.55,17008062,8673924096,0.01,-1.85,2.34
1/05/2018,1,     Bitcoin,         BTC,1.55114E+11,9119.01,17009975,7713018880,0.29,-0.79,-4.18
2/05/2018,1,     Bitcoin,         BTC,1.5712E+11,9235.92,17011825,7558159872,-0.04,1.61,3.22
3/05/2018,1,     Bitcoin,         BTC,1.65778E+11,9743.86,17013625,10207324160,0.7,5.56,6.56
4/05/2018,1,     Bitcoin,         BTC,1.65063E+11,9700.76,17015450,8217832448,-0.3,0.31,6.5
5/05/2018,1,     Bitcoin,         BTC,1.6776E+11,9858.15,17017387,7651943936,0.18,1.4,4.85
6/05/2018,1,     Bitcoin,         BTC,1.64317E+11,9654.8,17019162,7222279680,0.24,-2.15,2.99
7/05/2018,1,     Bitcoin,         BTC,1.59538E+11,9373.01,17021012,7394019840,0.46,-2.4,2.25
8/05/2018,1,     Bitcoin,         BTC,1.57202E+11,9234.82,17022762,7415868416,-0.15,-1.48,1.86
9/05/2018,1,     Bitcoin,         BTC,1.58759E+11,9325.18,17024750,7226894336,-0.16,1.16,1.23
10/05/2018,1,     Bitcoin,         BTC,1.53988E+11,9043.94,17026700,6906696192,-0.84,-3.2,-6.25
11/05/2018,1,     Bitcoin,         BTC,1.43744E+11,8441.49,17028250,8488520704,-0.18,-6.6,-13.31
12/05/2018,1,     Bitcoin,         BTC,1.44841E+11,8504.89,17030325,6821375488,-0.09,0.42,-13.69
13/05/2018,1,     Bitcoin,         BTC,1.48588E+11,8723.94,17032187,5866376192,-0.36,2.43,-8.14
14/05/2018,1,     Bitcoin,         BTC,1.4848E+11,8716.79,17033825,7364148224,0.28,-0.05,-7.36
15/05/2018,1,     Bitcoin,         BTC,1.4498E+11,8510.38,17035637,6705714176,0.36,-2.36,-7.29
16/05/2018,1,     Bitcoin,         BTC,1.42588E+11,8368.83,17037925,6760218112,0.48,-1.49,-10.3
17/05/2018,1,     Bitcoin,         BTC,1.37924E+11,8094.32,17039575,5862528000,-0.22,-3.14,-10.54
18/05/2018,1,     Bitcoin,         BTC,1.40608E+11,8250.97,17041350,5764186624,0.12,2.32,-2.89
19/05/2018,1,     Bitcoin,         BTC,1.40559E+11,8247.18,17043300,4712396288,0.26,0,-2.59
20/05/2018,1,     Bitcoin,         BTC,1.45109E+11,8513.25,17045137,5191057408,0.16,3.43,-1.49
21/05/2018,1,     Bitcoin,         BTC,1.43519E+11,8418.99,17047050,5154993152,0.16,-1.01,-3.78
22/05/2018,1,     Bitcoin,         BTC,1.37104E+11,8041.78,17048975,5137006080,0.05,-4.33,-4.47
23/05/2018,1,     Bitcoin,         BTC,1.28869E+11,7557.82,17051012,6491116544,-0.47,-5.95,-9.54
24/05/2018,1,     Bitcoin,         BTC,1.29385E+11,7587.34,17052800,6049223680,-0.17,-0.02,-6.47
25/05/2018,1,     Bitcoin,         BTC,1.27574E+11,7480.14,17054987,4867833856,0.85,-1.45,-9.16
26/05/2018,1,     Bitcoin,         BTC,1.25469E+11,7355.88,17056975,4051540480,-0.28,-1.2,-11.03
27/05/2018,1,     Bitcoin,         BTC,1.25695E+11,7368.22,17059075,4056516352,0.06,0.28,-13.47
28/05/2018,1,     Bitcoin,         BTC,1.21747E+11,7135.99,17061037,5040600064,0.15,-3.1,-14.8
29/05/2018,1,     Bitcoin,         BTC,1.27503E+11,7472.59,17062712,5662664192,0.23,4.72,-7.28
30/05/2018,1,     Bitcoin,         BTC,1.26392E+11,7406.52,17064950,4922537984,0.48,-1.05,-2.8
31/05/2018,1,     Bitcoin,         BTC,1.27903E+11,7494.17,17067000,5127127552,0.44,1.46,-1.27
1/06/2018,1,     Bitcoin,         BTC,1.28726E+11,7541.45,17069112,4921455616,0.15,0.61,1.28
2/06/2018,1,     Bitcoin,         BTC,1.30482E+11,7643.45,17071025,4939304448,0.26,1.54,3.07
3/06/2018,1,     Bitcoin,         BTC,1.31808E+11,7720.25,17073025,4851759616,0.11,1.1,4.89
4/06/2018,1,     Bitcoin,         BTC,1.28312E+11,7514.47,17075350,4993167360,-0.08,-2.73,4.83
5/06/2018,1,     Bitcoin,         BTC,1.30366E+11,7633.76,17077550,4961735680,0.07,1.64,1.7
6/06/2018,1,     Bitcoin,         BTC,1.30725E+11,7653.98,17079362,4692259328,-0.04,0.4,3.67
7/06/2018,1,     Bitcoin,         BTC,1.31153E+11,7678.24,17081150,4485795840,0.2,0.09,2.02
8/06/2018,1,     Bitcoin,         BTC,1.30256E+11,7624.92,17082962,4227579904,-0.42,-0.69,1.76
9/06/2018,1,     Bitcoin,         BTC,1.28682E+11,7531.98,17084762,3845218048,-1,-1.46,-1.49
10/06/2018,1,     Bitcoin,         BTC,1.15948E+11,6786.02,17086350,5804841472,0.76,-9.67,-12.02
11/06/2018,1,     Bitcoin,         BTC,1.18026E+11,6906.92,17088062,4745268736,1.41,2.22,-7.75
12/06/2018,1,     Bitcoin,         BTC,1.12492E+11,6582.36,17089900,4654384128,0.05,-4.03,-13.64
13/06/2018,1,     Bitcoin,         BTC,1.08531E+11,6349.9,17091700,5052347904,-0.25,-3.55,-16.99
14/06/2018,1,     Bitcoin,         BTC,1.14106E+11,6675.35,17093637,5138713088,0.32,4.99,-12.99
15/06/2018,1,     Bitcoin,         BTC,1.10379E+11,6456.58,17095537,3955386112,-0.17,-3.04,-15.67
16/06/2018,1,     Bitcoin,         BTC,1.11992E+11,6550.16,17097600,3194168064,-0.38,1.38,-12.49
17/06/2018,1,     Bitcoin,         BTC,1.11135E+11,6499.27,17099575,3104015872,-0.51,-0.91,-4.26
18/06/2018,1,     Bitcoin,         BTC,1.15176E+11,6734.82,17101600,4039200768,0.02,3.57,-1.5
19/06/2018,1,     Bitcoin,         BTC,1.1579E+11,6769.94,17103537,4057031936,0.26,0.46,2.58
20/06/2018,1,     Bitcoin,         BTC,1.15916E+11,6776.55,17105512,3888636672,0.24,0.57,5.95
21/06/2018,1,     Bitcoin,         BTC,1.1513E+11,6729.74,17107600,3529126400,-0.15,-0.63,1.17
22/06/2018,1,     Bitcoin,         BTC,1.04089E+11,6083.69,17109487,5079813632,-0.3,-9.68,-6.49
23/06/2018,1,     Bitcoin,         BTC,1.05449E+11,6162.48,17111500,3431355904,-0.49,0.75,-6.13
24/06/2018,1,     Bitcoin,         BTC,1.05647E+11,6173.23,17113662,4566905856,0.37,0.23,-5.15
25/06/2018,1,     Bitcoin,         BTC,1.06959E+11,6249.18,17115600,5500814848,-0.06,1.38,-7.27
26/06/2018,1,     Bitcoin,         BTC,1.04308E+11,6093.67,17117425,3279761920,-1.17,-2.45,-9.1
27/06/2018,1,     Bitcoin,         BTC,1.05404E+11,6157.13,17118950,3296222208,0.1,0.61,-9.18
28/06/2018,1,     Bitcoin,         BTC,1.01072E+11,5903.44,17120925,3467800064,-0.81,-4.15,-12.04
29/06/2018,1,     Bitcoin,         BTC,1.06475E+11,6218.3,17122800,3966230016,-0.43,5.08,1.24
30/06/2018,1,     Bitcoin,         BTC,1.09666E+11,6404,17124550,4543860224,0.84,2.67,4.85
1/07/2018,1,     Bitcoin,         BTC,1.09366E+11,6385.82,17126387,4788259840,-0.15,0.1,3.43
2/07/2018,1,     Bitcoin,         BTC,1.13289E+11,6614.18,17128175,4396930048,0.15,3.59,5.66
3/07/2018,1,     Bitcoin,         BTC,1.11849E+11,6529.59,17129625,4672309760,0.39,-1.23,6.57
4/07/2018,1,     Bitcoin,         BTC,1.13025E+11,6597.55,17131287,4176689920,-0.85,1.27,7.43
5/07/2018,1,     Bitcoin,         BTC,1.13748E+11,6639.14,17133000,4999240192,0.17,0.3,11.34
6/07/2018,1,     Bitcoin,         BTC,1.14351E+11,6673.5,17135012,4313959936,0.26,0.61,7.95
7/07/2018,1,     Bitcoin,         BTC,1.17507E+11,6856.93,17136912,3961080064,3.13,2.98,7.79
8/07/2018,1,     Bitcoin,         BTC,1.16097E+11,6773.88,17138925,3386210048,-0.24,-0.07,6.46
9/07/2018,1,     Bitcoin,         BTC,1.15558E+11,6741.75,17140637,3718129920,-0.63,-0.46,1.92
10/07/2018,1,     Bitcoin,         BTC,1.08511E+11,6329.95,17142475,4052430080,-0.99,-6.36,-3.25
11/07/2018,1,     Bitcoin,         BTC,1.09632E+11,6394.71,17144150,3644859904,0.04,0.2,-3.98
12/07/2018,1,     Bitcoin,         BTC,1.06799E+11,6228.81,17145950,3770170112,0.83,-2.52,-5.79
13/07/2018,1,     Bitcoin,         BTC,1.06968E+11,6238.05,17147737,3805400064,0.06,0.42,-6.34
14/07/2018,1,     Bitcoin,         BTC,1.07631E+11,6276.12,17149362,2923670016,0,0.43,-6.85
15/07/2018,1,     Bitcoin,         BTC,1.09075E+11,6359.64,17151062,3285459968,-0.31,1.35,-6.18
16/07/2018,1,     Bitcoin,         BTC,1.15638E+11,6741.75,17152550,4725799936,0.93,5.77,-0.33
17/07/2018,1,     Bitcoin,         BTC,1.25589E+11,7321.04,17154525,5961950208,0.12,9.11,14.54
18/07/2018,1,     Bitcoin,         BTC,1.26458E+11,7370.78,17156687,6103410176,0.14,0.57,15.64
19/07/2018,1,     Bitcoin,         BTC,1.28123E+11,7466.86,17158850,5111629824,-0.29,1.6,19.98
20/07/2018,1,     Bitcoin,         BTC,1.26203E+11,7354.13,17160775,4936869888,-0.16,-1.28,17.77
21/07/2018,1,     Bitcoin,         BTC,1.27333E+11,7419.29,17162487,3726609920,-0.06,1.2,18.21
22/07/2018,1,     Bitcoin,         BTC,1.27337E+11,7418.49,17164762,3695460096,0.05,-0.07,16.36
23/07/2018,1,     Bitcoin,         BTC,1.32375E+11,7711.11,17166837,5132480000,-0.28,3.76,14.98
24/07/2018,1,     Bitcoin,         BTC,1.44635E+11,8424.27,17168837,7277689856,1.48,9.1,14.5
25/07/2018,1,     Bitcoin,         BTC,1.40483E+11,8181.39,17171037,5845400064,-1.04,-1.94,11.25
26/07/2018,1,     Bitcoin,         BTC,1.36553E+11,7951.58,17173075,4899089920,0.08,-3.29,6.77
27/07/2018,1,     Bitcoin,         BTC,1.40236E+11,8165.01,17175187,5195879936,-0.9,2.85,11.35
28/07/2018,1,     Bitcoin,         BTC,1.40717E+11,8192.15,17177000,3988750080,0.01,-0.09,10.34
29/07/2018,1,     Bitcoin,         BTC,1.41186E+11,8218.46,17179112,4107190016,0.29,0.01,9.27
30/07/2018,1,     Bitcoin,         BTC,1.40547E+11,8180.48,17180800,5551400960,0.09,-0.01,5.44
31/07/2018,1,     Bitcoin,         BTC,1.33689E+11,7780.44,17182637,5287527424,0.7,-4.66,-6.13
1/08/2018,1,     Bitcoin,         BTC,1.3103E+11,7624.91,17184487,4797622784,0.17,-1.4,-6.93
2/08/2018,1,     Bitcoin,         BTC,1.30052E+11,7567.15,17186400,4214110976,-0.13,-1,-5.69
3/08/2018,1,     Bitcoin,         BTC,1.27786E+11,7434.39,17188475,4627154944,-0.19,-1.15,-9.41
4/08/2018,1,     Bitcoin,         BTC,1.209E+11,7032.85,17190712,4268387584,-0.08,-5.51,-14.33
5/08/2018,1,     Bitcoin,         BTC,1.21526E+11,7068.48,17192675,3679110144,0.08,0.7,-13.72
6/08/2018,1,     Bitcoin,         BTC,1.19531E+11,6951.8,17194325,3925902592,0.68,-1.74,-14.37
7/08/2018,1,     Bitcoin,         BTC,1.16128E+11,6753.13,17196250,4682804736,-0.37,-2.91,-12.11
8/08/2018,1,     Bitcoin,         BTC,1.08448E+11,6305.8,17198200,5064433152,0,-6.06,-17.32
9/08/2018,1,     Bitcoin,         BTC,1.12974E+11,6568.23,17200062,4267038976,-0.76,3.99,-12.15
10/08/2018,1,     Bitcoin,         BTC,1.06391E+11,6184.71,17202250,4528676352,0.7,-6.17,-17.11
11/08/2018,1,     Bitcoin,         BTC,1.08314E+11,6295.73,17204400,4047846656,-2.04,2.3,-10.21
12/08/2018,1,     Bitcoin,         BTC,1.0879E+11,6322.69,17206325,5665247744,-0.77,-0.32,-10.84
13/08/2018,1,     Bitcoin,         BTC,1.0837E+11,6297.57,17208175,4083980288,0.09,-0.85,-9.46
14/08/2018,1,     Bitcoin,         BTC,1.06696E+11,6199.71,17209900,5301698048,0.59,-1.33,-8.42
15/08/2018,1,     Bitcoin,         BTC,1.08582E+11,6308.52,17211925,4895446016,-1.17,1.63,-0.4
16/08/2018,1,     Bitcoin,         BTC,1.09045E+11,6334.73,17213875,4328420864,0.32,0.22,-3.12
17/08/2018,1,     Bitcoin,         BTC,1.13291E+11,6580.63,17215787,4992986624,0.07,3.93,5.87
18/08/2018,1,     Bitcoin,         BTC,1.10603E+11,6423.76,17217800,3984521984,-0.23,-2.41,1.01
19/08/2018,1,     Bitcoin,         BTC,1.12032E+11,6506.07,17219587,3311171072,-0.17,1.33,2.41
20/08/2018,1,     Bitcoin,         BTC,1.08642E+11,6308.53,17221475,3665104640,-0.27,-3.14,1.9
21/08/2018,1,     Bitcoin,         BTC,1.11758E+11,6488.76,17223337,3377183744,0.05,2.62,4.57
22/08/2018,1,     Bitcoin,         BTC,1.09841E+11,6376.71,17225325,4668108288,-0.21,-2.2,0.07
23/08/2018,1,     Bitcoin,         BTC,1.12577E+11,6534.88,17227162,3426180864,0.12,2.04,2.3
24/08/2018,1,     Bitcoin,         BTC,1.15778E+11,6719.96,17229025,4097820160,0.22,2.95,2.66
25/08/2018,1,     Bitcoin,         BTC,1.16534E+11,6763.19,17230700,3312604672,0.38,0.68,5.66
26/08/2018,1,     Bitcoin,         BTC,1.15585E+11,6707.26,17232850,3295504896,0.04,-0.72,3.43
27/08/2018,1,     Bitcoin,         BTC,1.18658E+11,6884.64,17235162,4018998528,1.96,2.57,7.82
28/08/2018,1,     Bitcoin,         BTC,1.22319E+11,7096.28,17237087,4659936256,0.3,3.8,7.85
29/08/2018,1,     Bitcoin,         BTC,1.21485E+11,7047.16,17238812,4145882368,-0.24,-0.44,9.8
30/08/2018,1,     Bitcoin,         BTC,1.2031E+11,6978.23,17240737,4463250432,0.48,-1.12,7.31
31/08/2018,1,     Bitcoin,         BTC,1.21347E+11,7037.58,17242662,4495649792,0.16,1.08,4.98
1/09/2018,1,     Bitcoin,         BTC,1.24045E+11,7193.25,17244587,4116051456,0,2.16,7.08
2/09/2018,1,     Bitcoin,         BTC,1.25428E+11,7272.72,17246337,4329536512,-0.01,1.2,8.37
3/09/2018,1,     Bitcoin,         BTC,1.25223E+11,7260.06,17248175,4087763968,-0.19,-0.19,6.29
4/09/2018,1,     Bitcoin,         BTC,1.26987E+11,7361.66,17249762,4273644288,0.07,1.3,4.12
5/09/2018,1,     Bitcoin,         BTC,1.17186E+11,6792.83,17251375,5800455168,-2.01,-7.75,-3.5
6/09/2018,1,     Bitcoin,         BTC,1.1265E+11,6529.17,17253275,5523471360,0.77,-2.91,-5.92
7/09/2018,1,     Bitcoin,         BTC,1.1159E+11,6467.07,17255175,4264680448,-0.07,-0.62,-8.23
8/09/2018,1,     Bitcoin,         BTC,1.07442E+11,6225.98,17257062,3835060480,0.06,-3.87,-13.39
9/09/2018,1,     Bitcoin,         BTC,1.08747E+11,6300.86,17259087,3671890688,-0.12,1.31,-13.27
10/09/2018,1,     Bitcoin,         BTC,1.09256E+11,6329.7,17260787,3714104576,0.2,0.36,-13.07
11/09/2018,1,     Bitcoin,         BTC,1.0912E+11,6321.2,17262537,3849905152,-0.21,-0.19,-14.2
12/09/2018,1,     Bitcoin,         BTC,1.09662E+11,6351.8,17264637,4064231168,-0.02,0.4,-5.41
13/09/2018,1,     Bitcoin,         BTC,1.12531E+11,6517.31,17266475,4210907904,0.18,2.18,0.21
14/09/2018,1,     Bitcoin,         BTC,1.12462E+11,6512.71,17268150,4076216576,-0.39,0.13,0.55
15/09/2018,1,     Bitcoin,         BTC,1.13E+11,6543.2,17269887,3216296960,0.1,0.39,5.2
16/09/2018,1,     Bitcoin,         BTC,1.12562E+11,6517.18,17271637,3273730816,0.16,-0.22,2.49
17/09/2018,1,     Bitcoin,         BTC,1.08497E+11,6281.2,17273312,3910775040,0.06,-3.63,-0.98
18/09/2018,1,     Bitcoin,         BTC,1.10065E+11,6371.3,17275075,4180086272,-0.05,1.49,1.05
19/09/2018,1,     Bitcoin,         BTC,1.10548E+11,6398.54,17277025,4431343616,-0.03,0.58,0.31
20/09/2018,1,     Bitcoin,         BTC,1.12653E+11,6519.67,17278962,4348107776,0.35,1.71,0.09
21/09/2018,1,     Bitcoin,         BTC,1.16385E+11,6734.95,17280762,6531937280,0.24,3.37,3.35
22/09/2018,1,     Bitcoin,         BTC,1.16174E+11,6721.98,17282687,4509662208,0.22,-0.48,3.08
23/09/2018,1,     Bitcoin,         BTC,1.1599E+11,6710.63,17284575,4197496576,0.13,0.01,3.07
24/09/2018,1,     Bitcoin,         BTC,1.14011E+11,6595.41,17286425,4177314048,-0.39,-1.56,4.94
25/09/2018,1,     Bitcoin,         BTC,1.1145E+11,6446.47,17288537,4726179328,0.45,-1.95,1.43
26/09/2018,1,     Bitcoin,         BTC,1.123E+11,6495,17290275,4437304320,0.22,1,1.44
27/09/2018,1,     Bitcoin,         BTC,1.15455E+11,6676.75,17292075,4606809088,-0.14,2.76,2.83
28/09/2018,1,     Bitcoin,         BTC,1.14904E+11,6644.13,17294000,5014425600,-0.01,-0.73,-1.43
29/09/2018,1,     Bitcoin,         BTC,1.14187E+11,6601.96,17295900,4363687936,0.02,-0.48,-1.63
30/09/2018,1,     Bitcoin,         BTC,1.14608E+11,6625.56,17297937,4002275584,0.22,0.47,-1.09
1/10/2018,1,     Bitcoin,         BTC,1.14E+11,6589.63,17299912,4000967168,-0.01,-0.56,0.45
